,SALES,ORDERDATE,STATUS,PRODUCTLINE,COUNTRY,DEALSIZE
2482,3312.97,2003-02-17,Shipped,Planes,Italy,Medium
2483,3863.87,2003-04-29,Shipped,Planes,Australia,Medium
2484,1863.36,2003-06-27,Shipped,Planes,Spain,Small
2485,3945.96,2003-08-10,Shipped,Planes,USA,Medium
2486,4954.08,2003-10-08,Shipped,Planes,Spain,Medium
2487,2762.2,2003-10-28,Shipped,Planes,USA,Small
2488,3989.76,2003-12-01,Shipped,Planes,USA,Medium
2489,1649.55,2004-01-12,Shipped,Planes,Japan,Small
2490,2534.75,2004-02-20,Shipped,Planes,Australia,Small
2491,2580.25,2004-04-02,Shipped,Planes,Canada,Small
2492,2831.54,2004-05-11,Shipped,Planes,USA,Small
2493,3361.2,2004-06-24,Cancelled,Planes,Spain,Medium
2494,2864.32,2004-07-23,Shipped,Planes,France,Small
2495,1994.88,2004-08-21,Shipped,Planes,Norway,Small
2496,4296.6,2004-09-15,Shipped,Planes,Germany,Medium
2497,2224.95,2004-10-15,Shipped,Planes,USA,Small
2498,2795.14,2004-11-01,Shipped,Planes,UK,Small
2499,2762.1,2004-11-12,Shipped,Planes,Italy,Small
2500,2658.0,2004-11-24,Shipped,Planes,Spain,Small
2501,5043.87,2004-12-04,Shipped,Planes,USA,Medium
2502,1210.8,2004-12-17,Shipped,Planes,Australia,Small
2503,3029.19,2005-02-03,Shipped,Planes,France,Medium
2504,10066.6,2005-03-03,Shipped,Planes,USA,Large
2505,4121.43,2005-03-30,Shipped,Planes,France,Medium
2506,1135.31,2005-04-03,On Hold,Planes,USA,Small
2507,2100.82,2005-05-10,Shipped,Planes,Italy,Small
2508,2034.35,2003-02-11,Shipped,Ships,Denmark,Small
2509,3027.84,2003-04-16,Shipped,Ships,Singapore,Medium
2510,3104.0,2003-06-06,Shipped,Ships,Spain,Medium
2511,3612.43,2003-08-08,Shipped,Ships,USA,Medium
2512,2711.88,2003-09-28,Shipped,Ships,Spain,Small
2513,3013.97,2003-10-21,Shipped,Ships,USA,Medium
2514,2738.54,2003-11-07,Shipped,Ships,Spain,Small
2515,2832.0,2003-11-14,Shipped,Ships,USA,Small
2516,4720.0,2003-11-26,Shipped,Ships,USA,Medium
2517,3222.0,2004-01-02,Shipped,Ships,France,Medium
2518,2231.0,2004-02-18,Shipped,Ships,Belgium,Small
2519,2296.84,2004-03-20,Shipped,Ships,UK,Small
2520,4157.2,2004-05-07,Cancelled,Ships,USA,Medium
2521,2146.2,2004-07-21,Shipped,Ships,Belgium,Small
2522,3724.23,2004-08-20,Shipped,Ships,USA,Medium
2523,2084.81,2004-09-09,Shipped,Ships,Italy,Small
2524,3488.78,2004-10-14,Shipped,Ships,UK,Medium
2525,1753.06,2004-10-22,Shipped,Ships,Denmark,Small
2526,3469.2,2004-11-10,Resolved,Ships,Denmark,Medium
2527,2530.8,2004-11-21,Shipped,Ships,USA,Small
2528,2924.32,2004-12-02,Shipped,Ships,Spain,Small
2529,4496.8,2005-01-26,Shipped,Ships,Japan,Medium
2530,6397.44,2005-02-23,Shipped,Ships,USA,Medium
2531,2577.6,2005-03-28,Shipped,Ships,France,Small
2532,3533.62,2005-05-06,On Hold,Ships,USA,Medium
2533,3177.3,2003-02-17,Shipped,Ships,Italy,Medium
2534,2730.06,2003-04-28,Shipped,Ships,Austria,Small
2535,1891.78,2003-06-16,Shipped,Ships,USA,Small
2536,2612.48,2003-08-10,Shipped,Ships,USA,Small
2537,2925.76,2003-10-06,Shipped,Ships,Finland,Small
2538,2940.02,2003-10-23,Cancelled,Ships,Sweden,Small
2539,3293.24,2003-11-08,Shipped,Ships,France,Medium
2540,2389.68,2003-11-14,Shipped,Ships,UK,Small
2541,2172.48,2003-11-26,Shipped,Ships,Spain,Small
2542,2927.43,2004-01-09,Shipped,Ships,USA,Small
2543,2659.54,2004-02-19,Shipped,Ships,USA,Small
2544,3838.0,2004-05-08,Shipped,Ships,USA,Medium
2545,4142.16,2004-06-24,Cancelled,Ships,Spain,Medium
2546,2172.48,2004-07-21,Shipped,Ships,USA,Small
2547,1882.8,2004-08-20,Shipped,Ships,Canada,Small
2548,3477.86,2004-09-15,Shipped,Ships,Germany,Medium
2549,3323.84,2004-10-14,Shipped,Ships,USA,Medium
2550,4195.8,2004-11-01,Shipped,Ships,UK,Medium
2551,4156.58,2004-11-12,Shipped,Ships,Italy,Medium
2552,3918.75,2004-11-23,Shipped,Ships,Japan,Medium
2553,2352.67,2004-12-03,Shipped,Ships,USA,Small
2554,1089.36,2004-12-17,Shipped,Ships,Australia,Small
2555,2701.12,2005-01-31,Shipped,Ships,Finland,Small
2556,2487.04,2005-03-01,Resolved,Ships,Spain,Small
2557,3910.32,2005-03-30,Shipped,Ships,France,Medium
2558,4038.8,2005-04-01,Shipped,Ships,USA,Medium
2559,3070.4,2005-05-09,Disputed,Ships,Australia,Medium
2560,3763.46,2003-02-17,Shipped,Planes,Italy,Medium
2561,2584.8,2003-04-29,Shipped,Planes,Australia,Small
2562,4427.6,2003-06-16,Shipped,Planes,USA,Medium
2563,2152.02,2003-08-10,Shipped,Planes,USA,Small
2564,2353.4,2003-10-06,Shipped,Planes,Finland,Small
2565,3431.39,2003-10-28,Shipped,Planes,USA,Medium
2566,1930.5,2003-11-08,Shipped,Planes,France,Small
2567,4774.56,2003-11-27,Shipped,Planes,Philippines,Medium
2568,2592.72,2004-01-12,Shipped,Planes,Japan,Small
2569,3246.75,2004-02-19,Shipped,Planes,USA,Medium
2570,3372.5,2004-04-02,Shipped,Planes,Canada,Medium
2571,3909.15,2004-05-11,Shipped,Planes,USA,Medium
2572,2994.75,2004-06-24,Cancelled,Planes,Spain,Small
2573,4472.52,2004-07-23,Shipped,Planes,France,Medium
2574,4576.95,2004-08-21,Shipped,Planes,Norway,Medium
2575,2441.04,2004-09-15,Shipped,Planes,Germany,Small
2576,3106.25,2004-10-15,Shipped,Planes,USA,Medium
2577,2706.41,2004-11-01,Shipped,Planes,UK,Small
2578,4021.53,2004-11-12,Shipped,Planes,Italy,Medium
2579,4826.25,2004-11-24,Shipped,Planes,Spain,Medium
2580,4935.28,2004-12-03,Shipped,Planes,USA,Medium
2581,2754.7,2004-12-17,Shipped,Planes,Australia,Small
2582,3856.71,2005-02-03,Shipped,Planes,France,Medium
2583,3102.08,2005-03-01,Resolved,Planes,Spain,Medium
2584,1908.72,2005-03-30,Shipped,Planes,France,Small
2585,7543.75,2005-04-03,On Hold,Planes,USA,Large
2586,2457.18,2005-05-10,Shipped,Planes,Italy,Small
2587,2038.87,2003-02-11,Shipped,Ships,Denmark,Small
2588,2499.26,2003-04-28,Shipped,Ships,Austria,Small
2589,3838.05,2003-06-12,Shipped,Ships,UK,Medium
2590,2643.99,2003-08-10,Shipped,Ships,USA,Small
2591,2315.88,2003-10-02,Shipped,Ships,USA,Small
2592,3225.06,2003-10-23,Cancelled,Ships,Sweden,Medium
2593,2451.84,2003-11-07,Shipped,Ships,Spain,Small
2594,2254.98,2003-11-14,Shipped,Ships,USA,Small
2595,3939.5,2003-11-26,Shipped,Ships,Spain,Medium
2596,3424.7,2004-01-02,Shipped,Ships,France,Medium
2597,2914.2,2004-02-19,Shipped,Ships,USA,Small
2598,2389.6,2004-03-29,Shipped,Ships,USA,Small
2599,2428.48,2004-05-07,Cancelled,Ships,USA,Small
2600,3021.48,2004-06-17,Shipped,Ships,Canada,Medium
2601,2610.72,2004-07-21,Shipped,Ships,Belgium,Small
2602,3091.19,2004-08-20,Shipped,Ships,Canada,Medium
2603,2576.2,2004-09-10,Shipped,Ships,USA,Small
2604,3232.31,2004-10-14,Shipped,Ships,UK,Medium
2605,3573.6,2004-11-01,Shipped,Ships,UK,Medium
2606,2022.51,2004-11-10,Resolved,Ships,Denmark,Small
2607,3717.5,2004-11-23,Shipped,Ships,Japan,Medium
2608,2185.15,2004-12-02,Shipped,Ships,Spain,Small
2609,2883.53,2005-01-31,Shipped,Ships,Finland,Small
2610,5017.57,2005-03-01,Resolved,Ships,Spain,Medium
2611,1463.0,2005-03-28,Shipped,Ships,France,Small
2612,2352.59,2005-05-06,On Hold,Ships,USA,Small
2613,4460.82,2003-01-29,Shipped,Classic Cars,Norway,Medium
2614,4758.18,2003-04-01,Shipped,Classic Cars,France,Medium
2615,4597.2,2003-05-28,Shipped,Classic Cars,Spain,Medium
2616,4114.8,2003-07-24,Shipped,Classic Cars,USA,Medium
2617,2104.0,2003-09-19,Shipped,Classic Cars,Singapore,Small
2618,3195.27,2003-10-21,Resolved,Classic Cars,Austria,Medium
2619,3611.16,2003-11-06,Shipped,Classic Cars,UK,Medium
2620,2000.77,2003-11-13,Shipped,Classic Cars,USA,Small
2621,2314.26,2003-11-25,Shipped,Classic Cars,France,Small
2622,3871.89,2003-12-05,Shipped,Classic Cars,Canada,Medium
2623,2728.0,2004-02-04,Shipped,Classic Cars,Singapore,Small
2624,5614.0,2004-03-11,Shipped,Classic Cars,USA,Medium
2625,4628.8,2004-05-04,Shipped,Classic Cars,USA,Medium
2626,3641.4,2004-06-15,Shipped,Classic Cars,Japan,Medium
2627,4048.0,2004-07-19,Shipped,Classic Cars,Australia,Medium
2628,2321.46,2004-08-19,Shipped,Classic Cars,USA,Small
2629,3256.96,2004-09-08,Shipped,Classic Cars,Sweden,Medium
2630,4208.0,2004-10-11,Shipped,Classic Cars,France,Medium
2631,2973.9,2004-10-22,Shipped,Classic Cars,Canada,Small
2632,4248.3,2004-11-05,Shipped,Classic Cars,USA,Medium
2633,9558.8,2004-11-20,Shipped,Classic Cars,France,Large
2634,2650.56,2004-11-01,Shipped,Classic Cars,Spain,Small
2635,3761.37,2004-12-10,Shipped,Classic Cars,Spain,Medium
2636,4301.34,2005-01-23,Shipped,Classic Cars,USA,Medium
2637,1864.56,2005-02-17,Shipped,Classic Cars,USA,Small
2638,3576.8,2005-05-01,Shipped,Classic Cars,Canada,Medium
2639,3722.32,2005-05-31,In Process,Classic Cars,Spain,Medium
2640,3986.56,2003-02-17,Shipped,Planes,Italy,Medium
2641,3417.12,2003-04-29,Shipped,Planes,Australia,Medium
2642,2691.09,2003-06-27,Shipped,Planes,Spain,Small
2643,2752.6,2003-08-25,Shipped,Planes,USA,Small
2644,4527.72,2003-10-28,Shipped,Planes,USA,Medium
2645,3957.05,2003-11-18,Shipped,Planes,Norway,Medium
2646,2818.0,2004-01-12,Shipped,Planes,Japan,Small
2647,3199.86,2004-02-20,Shipped,Planes,Australia,Medium
2648,2402.75,2004-04-02,Shipped,Planes,Canada,Small
2649,6055.72,2004-05-11,Shipped,Planes,USA,Medium
2650,5465.16,2004-06-28,Shipped,Planes,USA,Medium
2651,6378.72,2004-07-23,Shipped,Planes,France,Medium
2652,5392.8,2004-08-27,Shipped,Planes,USA,Medium
2653,3986.5,2004-09-16,Shipped,Planes,Ireland,Medium
2654,4009.23,2004-10-15,Shipped,Planes,USA,Medium
2655,7119.0,2004-11-02,Shipped,Planes,USA,Large
2656,4072.2,2004-11-12,Shipped,Planes,Italy,Medium
2657,4094.51,2004-11-24,Shipped,Planes,Spain,Medium
2658,3302.4,2004-12-04,Shipped,Planes,USA,Medium
2659,3186.48,2004-12-17,Shipped,Planes,Australia,Medium
2660,1668.25,2005-02-03,Shipped,Planes,France,Small
2661,7154.5,2005-03-03,Shipped,Planes,USA,Large
2662,2810.83,2005-03-30,Shipped,Planes,France,Small
2663,2018.31,2005-04-03,On Hold,Planes,USA,Small
2664,5642.83,2005-05-10,Shipped,Planes,Italy,Medium
2665,3273.6,2003-02-17,Shipped,Planes,Italy,Medium
2666,3268.0,2003-04-29,Shipped,Planes,Australia,Medium
2667,2688.0,2003-08-10,Shipped,Planes,USA,Small
2668,3715.2,2003-10-06,Shipped,Planes,Finland,Medium
2669,4608.0,2003-10-28,Shipped,Planes,USA,Medium
2670,3131.2,2003-12-01,Shipped,Planes,USA,Medium
2671,2678.4,2004-01-12,Shipped,Planes,Japan,Small
2672,1747.2,2004-02-20,Shipped,Planes,Australia,Small
2673,2944.0,2004-04-02,Shipped,Planes,Canada,Small
2674,2956.8,2004-05-11,Shipped,Planes,USA,Small
2675,2052.0,2004-06-24,Cancelled,Planes,Spain,Small
2676,3164.8,2004-07-23,Shipped,Planes,France,Medium
2677,1740.0,2004-08-21,Shipped,Planes,Norway,Small
2678,1777.6,2004-09-15,Shipped,Planes,Germany,Small
2679,1831.2,2004-10-15,Shipped,Planes,USA,Small
2680,3609.6,2004-11-01,Shipped,Planes,UK,Medium
2681,2112.0,2004-11-12,Shipped,Planes,Italy,Small
2682,3644.12,2004-11-24,Shipped,Planes,Austria,Medium
2683,3523.85,2004-12-04,Shipped,Planes,USA,Medium
2684,5001.92,2004-12-17,Shipped,Planes,Australia,Medium
2685,5208.72,2005-02-03,Shipped,Planes,France,Medium
2686,3018.88,2005-03-01,Resolved,Planes,Spain,Medium
2687,1902.4,2005-03-30,Shipped,Planes,France,Small
2688,7084.0,2005-04-03,On Hold,Planes,USA,Large
2689,2620.8,2005-05-10,Shipped,Planes,Italy,Small
2690,3164.46,2003-02-11,Shipped,Ships,Denmark,Medium
2691,4219.2,2003-04-21,Shipped,Ships,Spain,Medium
2692,3828.3,2003-06-12,Shipped,Ships,UK,Medium
2693,2334.99,2003-08-08,Shipped,Ships,USA,Small
2694,4407.5,2003-09-28,Shipped,Ships,Spain,Medium
2695,2812.8,2003-10-23,Cancelled,Ships,Sweden,Small
2696,4055.04,2003-11-07,Shipped,Ships,Spain,Medium
2697,3891.66,2003-11-14,Shipped,Ships,USA,Medium
2698,2488.32,2003-11-26,Shipped,Ships,Spain,Small
2699,4447.4,2004-01-02,Shipped,Ships,France,Medium
2700,4187.22,2004-02-19,Shipped,Ships,USA,Medium
2701,4615.68,2004-03-20,Shipped,Ships,UK,Medium
2702,3245.4,2004-05-07,Cancelled,Ships,USA,Medium
2703,2203.75,2004-06-17,Shipped,Ships,Canada,Small
2704,3446.0,2004-07-21,Shipped,Ships,Belgium,Medium
2705,1939.3,2004-08-20,Shipped,Ships,Canada,Small
2706,3473.78,2004-09-10,Shipped,Ships,USA,Medium
2707,2884.8,2004-10-14,Shipped,Ships,UK,Small
2708,2670.65,2004-10-29,Shipped,Ships,France,Small
2709,3440.0,2004-11-10,Resolved,Ships,Denmark,Medium
2710,2770.78,2004-11-21,Shipped,Ships,USA,Small
2711,2397.54,2004-12-02,Shipped,Ships,Spain,Small
2712,3275.56,2005-01-31,Shipped,Ships,Finland,Medium
2713,4143.6,2005-03-01,Resolved,Ships,Spain,Medium
2714,5192.64,2005-03-28,Shipped,Ships,France,Medium
2715,3029.04,2005-05-06,On Hold,Ships,USA,Medium
2716,2556.18,2003-02-11,Shipped,Ships,Denmark,Small
2717,3753.9,2003-04-16,Shipped,Ships,Singapore,Medium
2718,2562.3,2003-06-12,Shipped,Ships,UK,Small
2719,3245.58,2003-08-08,Shipped,Ships,USA,Medium
2720,2204.6,2003-09-28,Shipped,Ships,Spain,Small
2721,3003.0,2003-10-23,Cancelled,Ships,Sweden,Medium
2722,2526.48,2003-11-07,Shipped,Ships,Spain,Small
2723,1747.9,2003-11-14,Shipped,Ships,USA,Small
2724,3267.25,2003-11-26,Shipped,Ships,Spain,Medium
2725,2818.53,2004-01-02,Shipped,Ships,France,Small
2726,2955.54,2004-02-19,Shipped,Ships,USA,Small
2727,2885.05,2004-03-20,Shipped,Ships,UK,Small
2728,3162.95,2004-05-07,Cancelled,Ships,USA,Medium
2729,4071.5,2004-06-17,Shipped,Ships,Canada,Medium
2730,2969.46,2004-07-21,Shipped,Ships,Belgium,Small
2731,3396.44,2004-08-20,Shipped,Ships,Canada,Medium
2732,4692.6,2004-09-10,Shipped,Ships,USA,Medium
2733,3515.7,2004-10-14,Shipped,Ships,UK,Medium
2734,3380.69,2004-10-29,Shipped,Ships,France,Medium
2735,3204.57,2004-11-10,Resolved,Ships,Denmark,Medium
2736,2588.04,2004-11-21,Shipped,Ships,USA,Small
2737,2854.75,2004-12-02,Shipped,Ships,Spain,Small
2738,4025.6,2005-01-31,Shipped,Ships,Finland,Medium
2739,2864.4,2005-03-01,Resolved,Ships,Spain,Small
2740,3789.72,2005-03-28,Shipped,Ships,France,Medium
2741,2439.99,2005-05-06,On Hold,Ships,USA,Small
2742,2949.12,2003-02-17,Shipped,Planes,Italy,Small
2743,1539.72,2003-04-28,Shipped,Planes,Austria,Small
2744,2213.38,2003-06-16,Shipped,Planes,USA,Small
2745,2919.58,2003-08-10,Shipped,Planes,USA,Small
2746,3778.28,2003-10-06,Shipped,Planes,Finland,Medium
2747,3233.49,2003-10-28,Shipped,Planes,USA,Medium
2748,3431.25,2003-11-08,Shipped,Planes,France,Medium
2749,2546.8,2003-11-27,Shipped,Planes,Philippines,Small
2750,2953.86,2004-01-12,Shipped,Planes,Japan,Small
2751,3183.29,2004-02-19,Shipped,Planes,USA,Medium
2752,2466.7,2004-04-02,Shipped,Planes,Canada,Small
2753,2363.22,2004-05-11,Shipped,Planes,USA,Small
2754,2487.45,2004-06-24,Cancelled,Planes,Spain,Small
2755,2249.05,2004-07-23,Shipped,Planes,France,Small
2756,2061.12,2004-08-21,Shipped,Planes,Norway,Small
2757,4071.14,2004-09-15,Shipped,Planes,Germany,Medium
2758,2656.29,2004-10-15,Shipped,Planes,USA,Small
2759,2736.36,2004-11-01,Shipped,Planes,UK,Small
2760,3348.93,2004-11-12,Shipped,Planes,Italy,Medium
2761,2893.0,2004-11-23,Shipped,Planes,Japan,Small
2762,1661.22,2004-12-03,Shipped,Planes,USA,Small
2763,4277.35,2004-12-17,Shipped,Planes,Australia,Medium
2764,2502.9,2005-01-31,Shipped,Planes,Finland,Small
2765,3801.6,2005-03-01,Resolved,Planes,Spain,Medium
2766,3144.96,2005-03-30,Shipped,Planes,France,Medium
2767,2031.4,2005-04-03,On Hold,Planes,USA,Small
2768,2674.17,2005-05-10,Shipped,Planes,Italy,Small
2769,2526.72,2003-02-17,Shipped,Planes,Italy,Small
2770,1348.76,2003-04-28,Shipped,Planes,Austria,Small
2771,875.91,2003-06-16,Shipped,Planes,USA,Small
2772,1874.05,2003-08-10,Shipped,Planes,USA,Small
2773,1671.44,2003-10-06,Shipped,Planes,Finland,Small
2774,1668.4,2003-10-23,Cancelled,Planes,Sweden,Small
2775,2301.75,2003-11-08,Shipped,Planes,France,Small
2776,1459.92,2003-11-14,Shipped,Planes,UK,Small
2777,1209.59,2003-11-26,Shipped,Planes,Spain,Small
2778,2145.12,2004-01-09,Shipped,Planes,USA,Small
2779,1416.39,2004-02-19,Shipped,Planes,USA,Small
2780,1843.52,2004-05-08,Shipped,Planes,USA,Small
2781,1199.31,2004-06-24,Cancelled,Planes,Spain,Small
2782,1875.2,2004-07-21,Shipped,Planes,USA,Small
2783,2477.23,2004-08-20,Shipped,Planes,Canada,Small
2784,948.99,2004-09-15,Shipped,Planes,Germany,Small
2785,1823.42,2004-10-14,Shipped,Planes,USA,Small
2786,1485.8,2004-11-01,Shipped,Planes,UK,Small
2787,3789.72,2004-11-15,Shipped,Planes,USA,Medium
2788,2060.37,2004-11-23,Shipped,Planes,Japan,Small
2789,2579.36,2004-12-03,Shipped,Planes,USA,Small
2790,2189.6,2004-12-17,Shipped,Planes,Australia,Small
2791,1624.25,2005-01-31,Shipped,Planes,Finland,Small
2792,4357.5,2005-03-01,Resolved,Planes,Spain,Medium
2793,1367.48,2005-03-30,Shipped,Planes,France,Small
2794,1122.4,2005-04-01,Shipped,Planes,USA,Small
2795,2419.62,2005-05-09,Disputed,Planes,Australia,Small
2796,1419.5,2003-02-11,Shipped,Ships,Denmark,Small
2797,2184.0,2003-04-16,Shipped,Ships,Singapore,Small
2798,2079.04,2003-06-12,Shipped,Ships,UK,Small
2799,1724.97,2003-08-08,Shipped,Ships,USA,Small
2800,3003.0,2003-09-28,Shipped,Ships,Spain,Medium
2801,1846.42,2003-10-23,Cancelled,Ships,Sweden,Small
2802,2009.2,2003-11-07,Shipped,Ships,Spain,Small
2803,1804.04,2003-11-14,Shipped,Ships,USA,Small
2804,2109.66,2003-11-26,Shipped,Ships,Spain,Small
2805,2682.96,2004-01-02,Shipped,Ships,France,Small
2806,2280.24,2004-02-19,Shipped,Ships,USA,Small
2807,1192.56,2004-03-20,Shipped,Ships,UK,Small
2808,1506.96,2004-05-07,Cancelled,Ships,USA,Small
2809,1472.62,2004-06-17,Shipped,Ships,Canada,Small
2810,1696.82,2004-07-21,Shipped,Ships,Belgium,Small
2811,1693.56,2004-08-20,Shipped,Ships,Canada,Small
2812,1921.92,2004-09-09,Shipped,Ships,Italy,Small
2813,2082.85,2004-10-14,Shipped,Ships,UK,Small
2814,2227.6,2004-10-29,Shipped,Ships,France,Small
2815,3209.38,2004-11-10,Resolved,Ships,Denmark,Medium
2816,4080.72,2004-11-21,Shipped,Ships,USA,Medium
2817,2244.4,2004-12-02,Shipped,Ships,Spain,Small
2818,3978.51,2005-01-31,Shipped,Ships,Finland,Medium
2819,5417.57,2005-03-01,Resolved,Ships,Spain,Medium
2820,2116.16,2005-03-28,Shipped,Ships,France,Small
2821,3079.44,2005-05-06,On Hold,Ships,USA,Medium
